,31-Jul-2026
The Nifty witnessed an intraday movement of about 129.7 points.The closing index was 0.27 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 131274.78
, Traded Quantity (in Lakhs), 43656.92
, Number of Trades, 37626807
, Total Market Capitalisation (Rs. Crores), 48533664.98

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,902SCL27A,ZI,       975.00,                     9101.00,10
,903SFL28,YI,      1026.50,                     3079.50,3
,905LTF27,NF,      1040.00,                    15589.90,15
,905SC24B,Z9,       999.50,                     9922.50,10
,910TCAP28,NA,      1110.11,                   607709.79,545
,915AEL28,NC,      1019.97,                   123416.37,121
,915APSBC28,N0,    102932.42,                   102932.42,1
,91D060826,TB,        99.80,                   169660.00,1700
,91D081026,TB,        98.30,                    39281.00,400
,91D200826,TB,        99.61,                   537892.00,5400
,91D280826,TB,        99.45,                  1024335.00,10300
,91MOFSL27,N2,      1028.00,                    13364.00,13
,920ISF28B,N0,      9999.99,                   119999.88,12
,925IHFL25E,N8,      1038.90,                   382332.00,368
,925SCL2028,N8,       998.89,                   275758.38,283
,92GS2030,GS,       114.84,                   517136.47,4504
,930AEL30,NF,      1033.00,                   128093.08,124
,930APMD27,N0,     75850.00,                   455100.00,6
,930APMD33,N0,    105338.08,                  2106761.60,20
,930SFL28,YP,      1040.00,                     5200.00,5
,932AEL27,N3,      1021.80,                   572210.00,560
,935TSI31,N0,    105890.96,                   529454.80,5
,943ECL28,NJ,      1004.00,                    10040.00,10
,945SCL29,N0,    100538.70,                  1005387.00,10
,948SCL26,N9,       600.00,                     7200.00,12
,948SCL26A,NN,       327.00,                   197166.00,618
,948SCL27D,N1,      1003.00,                     5015.00,5
,94SFL28,YL,      1041.00,                   431313.41,415
,950ISF27C,N0,     10015.00,                   100150.00,10
,955SCL35,NO,       993.00,                    87440.00,88
,960IIFL30,Y2,      1040.00,                  2620980.00,2520
,965AEL27,N4,      1099.98,                   183696.66,167
,96IIFL28,N5,      1002.05,                   579000.49,578
,96IIFL28A,NF,      1004.94,                   652075.30,649
