,07-Sep-2026
The Nifty witnessed an intraday movement of about 152.1 points.The closing index was 0.5 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 102943.51
, Traded Quantity (in Lakhs), 67620.02
, Number of Trades, 37505655
, Total Market Capitalisation (Rs. Crores), 48591358.15

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,694GS2036,GS,       102.31,                    40913.00,400
,695GS2061,GS,        93.50,                    40531.90,438
,698GR2054,GS,        94.50,                    18519.50,201
,698HR31,SG,        95.55,                     9555.00,100
,702GS2027,GS,       102.00,                    20298.00,199
,702GS2031,GS,       101.70,                   101700.00,1000
,704GS2029,GS,       103.00,                   206000.00,2000
,706GS2028,GS,       104.10,                   757300.00,7275
,706GS2041,GS,       100.15,                   100150.00,1000
,706GS2046,GS,       100.70,                  1167263.70,11591
,709GS2054,GS,        95.52,                  2916291.70,30487
,709GS2074,GS,        95.50,                   429943.16,4498
,710GS2029,GS,       103.41,                      103.41,1
,717GS2030,GS,       103.85,                     1038.50,10
,718GS2037,GS,       102.50,                  4903351.24,47811
,723GS2039,GS,       104.58,                   104580.00,1000
,724GS2055,GS,        96.98,                  1543349.28,15921
,725GS2063,GS,        96.98,                 33462816.72,345123
,726GS2032,GS,       103.20,                 11748807.80,114010
,726GS2033,GS,       103.35,                  2570500.00,25000
,729CG30,SG,        96.67,                     9667.00,100
,729PN33,SG,        97.70,                   605740.00,6200
,732GS2030,GS,       103.61,                    20722.00,200
,733GS2026,GS,       102.31,                    21485.10,210
,734GS2064,GS,        98.84,                  1075624.08,10885
,735UP39,SG,        95.00,                    66500.00,700
,736GS2052,GS,       101.75,                    50163.25,493
,736PFCL28,N2,      1070.01,                    23540.30,22
,738GS2027,GS,       102.60,                  1866606.70,18236
,738REC27TF,N2,      1075.00,                   306127.05,285
,73GS2053,GS,        98.80,                  1008043.40,10200
,740IIFCL33,N1,      1151.37,                     6908.22,6
,741GS2036,GS,       105.07,                    45520.61,433
,743GJ27,SG,       100.05,                    10005.00,100
,743GS2076,GS,        99.25,                 45615752.21,459559
,743REC35,NH,      1200.00,                   441608.75,371
,746GS2073,GS,       101.39,                   198978.05,1965
,746TS49,SG,        97.46,                    29238.00,300
,748PN31,SG,        95.96,                     9596.00,100
,749TN36,SG,        97.50,                   182550.00,1900
,749UP34A,SG,        96.50,                     9650.00,100
,74GS2062,GS,       101.97,                     2039.40,20
,751HUDCO28,N5,      1066.01,                    17056.20,16
,753IRFC30,NJ,      1136.97,                  2273920.90,2000
,754GS2036,GS,       106.17,                 49200036.60,463584
,755MH34,SG,       100.00,                    40000.00,400
,760PFCL35,N3,      1212.47,                     3637.41,3
,763TN56,SG,        95.50,                    28650.00,300
,764HUDCO31,N8,      1127.97,                     1127.97,1
,764IRFC31,NO,      1144.70,                   696949.45,609
,764JK50,SG,        95.10,                     9510.00,100
,764NABAR31,N2,      1114.00,                   222800.00,200
,764TS44A,SG,        95.00,                    19000.00,200
,769HUDCO31,N9,      1137.94,                    22758.80,20
,769NHAI31,NE,      1158.00,                   347375.00,300
,76NHAI31,NA,      1107.17,                   584981.12,528
,771GS2066,GS,       103.60,                  1179637.91,11379
,772UP36A,SG,        99.00,                     9900.00,100
,772UP44,SG,        99.65,                    99650.00,1000
,774IREDA31,N7,      1130.05,                    12430.55,11
,777HP49,SG,        97.20,                    19440.00,200
,779PN38,SG,        98.00,                     9800.00,100
,782TN32,SG,        97.69,                     9769.00,100
,791MH39,SG,       102.10,                    10210.00,100
,792BR51,SG,       102.55,                    20510.00,200
,795GS2032,GS,       107.20,                     1286.40,12
,797RJ43,SG,       101.00,                    60600.00,600
,797TS43,SG,       100.10,                    70070.00,700
,799HR44,SG,       101.00,                   101000.00,1000
,79NHIT35,N1,       311.20,                     4967.15,16
,79NHIT40,N2,       315.99,                    48479.97,155
,79NHIT47,N3,       416.55,                    36417.00,87
,7PFCL31,N3,      1000.01,                    17000.27,17
,804KL46,SG,       101.00,                   101000.00,1000
,805NMC31,N3,       118.00,                      118.00,1
,807MH49,SG,       101.00,                   202400.00,2000
,810IRFC27,N2,      1082.50,                  1427195.00,1319
,812REC27,NI,      1027.01,                  1469637.10,1431
,81TCHF28,N8,      1010.87,                   152712.90,151
,820IIFL27,N9,       990.00,                      990.00,1
,824GS2027,GS,       101.70,                      101.70,1
,828GS2027,GS,       158.56,                     2695.52,17
,82HUDCO27,N2,      1053.01,                    10530.10,10
,830NHAI27,N2,      1086.00,                   830945.22,765
,830PFCL27,N5,      1084.00,                   112737.00,104
,842IIFL26,NL,       998.47,                   175675.65,176
,846REC28,N6,      1129.90,                    29377.40,26
,848AEL29,NJ,      1010.00,                    15150.00,15
,851HUDCO28,NB,      1130.01,                    22600.20,20
,852IIFL29,Y5,       992.00,                   392620.00,395
,860AEL28,NH,      1060.00,                    41340.00,39
,862AEL31,NM,      1025.00,                    21425.00,21
,863IRFC29,NC,      1154.00,                    46178.00,40
,865IHFL27,N1,       990.00,                   875100.00,890
,865IIFL28,NS,       991.01,                  2499348.00,2522
,865IIFL31,Y6,       985.20,                    39405.05,40
,865IRFC29,NA,      1105.00,                   533419.30,483
,865LTF26,NN,      1064.00,                     1064.00,1
,865SCL26,N8,      1001.00,                   528692.14,530
,865TCAPS27,N8,      1013.90,                    22268.17,22
,870IIFL28,Y7,      1025.00,                    51250.00,50
,871REC28,N9,      1125.81,                   117084.80,104
,875AEL29,NK,      1053.00,                     2106.00,2
,875NHAI29,N6,      1118.00,                  1111887.30,994
,876HUDCO28,ND,      1134.50,                   738678.49,651
,87HMDA39,N0,    103685.00,                 20737000.00,200
,880IREDA29,N5,      1130.00,                    22600.00,20
,885AEL28,NB,      1012.71,                   100566.00,99
,885SCL26,N9,      1077.01,                   215709.13,200
,885TCAPS29,NC,      1048.90,                     2107.90,2
,888IRFC29,NE,      1128.00,                   687123.50,610
,888SCL25E,N4,       925.00,                    79622.00,86
,888SCL28,NA,       989.00,                   495489.00,501
,889SCFL27,YC,       998.00,                     2994.00,3
,890AEL31,NN,      1054.14,                   118259.18,112
,891IIFCL34,N4,      1269.00,                     6345.00,5
,891NTPC33,N6,      1275.00,                   146400.10,115
,892NHPC33,N6,      1262.00,                   234610.00,186
,892PFCL33,N8,      1289.00,                    70030.10,55
,895AEL27,N9,      1006.00,                   851870.00,851
,897GS2030,GS,       112.50,                   229625.00,2050
,898LTF29,N7,      1070.00,                   162742.10,152
,89IHFL29,N1,       980.00,                    98000.00,100
,8SMC29,N1,       500.00,                     8010.00,16
,901HUDCO34,NE,      1282.00,                  2323878.60,1815
,901NHB34,N6,      6364.01,                    19092.01,3
,903SFL28,YI,      1025.01,                   153985.09,149
,915AEL28,NC,      1026.00,                     1026.00,1
,915APSBC28,N0,    101900.00,                   203800.00,2
,915APSBC30,N0,    103711.00,                   622266.00,6
,915APSBC31,N0,    104500.55,                   313501.10,3
,915APSBC33,N0,    105740.55,                   422962.20,4
,915SCL26,NE,      1081.10,                    78991.42,73
,91D011026,TB,        99.60,                    69690.00,700
,91D221026,TB,        99.20,                    99200.00,1000
,91D271126,TB,        98.52,                  4936252.00,50100
,91D291026,TB,        99.00,                     9900.00,100
,91MOFSL27,N2,      1015.00,                    25380.80,25
,925IHFL31,N1,       950.00,                    95000.00,100
,925ISF29,N0,      9791.10,                   293716.50,30
,925SCL27B,N1,      1025.37,                    15136.85,15
