,04-Sep-2026
The Nifty witnessed an intraday movement of about 109.9 points.The closing index was 0.1 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 116163.36
, Traded Quantity (in Lakhs), 61157.95
, Number of Trades, 35661613
, Total Market Capitalisation (Rs. Crores), 48780877.96

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,810IRFC27,N2,      1082.00,                   108200.00,100
,81TCHF28,N8,      1014.40,                   126809.00,125
,824GS2027,GS,       101.70,                    62575.50,615
,824GS2033,GS,       108.46,                   216920.00,2000
,82HUDCO27,N2,      1053.01,                    31672.06,30
,830NHAI27,N2,      1086.40,                   775163.18,713
,832GS2032,GS,       107.01,                    21914.01,202
,840IRFC29,N8,      1307.80,                     6539.00,5
,842IIFL26,NL,       998.00,                   379457.80,380
,843IHFL29,NC,       985.00,                    37373.00,38
,855IREDA29,N2,      1110.10,                     5550.50,5
,860AEL28,NH,      1060.00,                   529572.70,500
,862AEL31,NM,      1025.00,                    11275.00,11
,865IFL28,NZ,       986.01,                   666253.75,675
,865IIFL28,NS,       991.00,                   334967.70,338
,865IRFC29,NA,      1107.00,                    22150.00,20
,865LTF26,NN,      1065.00,                    10650.00,10
,865SCL27,N4,      1001.00,                     3003.00,3
,865TCAPS27,N8,      1009.05,                    11119.05,11
,871REC28,N9,      1121.42,                   249973.70,223
,875AEL29,NK,      1053.00,                   568620.00,540
,875NHAI29,N6,      1118.24,                   490890.70,440
,875SCL23A,YI,      1010.00,                    97970.00,97
,875SFL27,ZF,      1010.00,                     3030.00,3
,876HUDCO28,ND,      1135.00,                   533130.50,470
,879NHPC28,N5,      1110.00,                   884670.00,797
,880IREDA34,N6,      1250.00,                   125000.00,100
,885AEL28,NB,      1030.00,                    25750.00,25
,885SCL26,N9,      1077.00,                  3233350.28,3000
,885TCAPS29,NC,      1021.00,                     1021.00,1
,888ECL28,N1,       982.10,                   403203.89,410
,888SCL25E,N4,       915.20,                    68633.00,75
