,08-Jul-2026
The Nifty witnessed an intraday movement of about 494.8 points.The closing index was 2.12 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 138389.65
, Traded Quantity (in Lakhs), 56741.56
, Number of Trades, 44168652
, Total Market Capitalisation (Rs. Crores), 47121582.51

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,87HMDA36,N0,    102806.05,                  5140502.50,50
,87LTF27,NH,      1049.99,                     1049.99,1
,880IREDA29,N5,      1124.51,                     2249.03,2
,885TCAPS29,NC,      1080.00,                    21600.00,20
,888IRFC29,NE,      1110.00,                   127675.00,115
,888REC29,NF,      1144.00,                   468510.90,414
,889SCL26,NS,      1061.00,                    32905.75,31
,890AEL31,NN,      1041.00,                   449076.26,431
,890SFIL23A,NZ,       440.00,                     4400.00,10
,891IIFCL34,N4,      1249.16,                  1188625.00,950
,892NHPC33,N6,      1244.00,                   373200.00,300
,892PFCL33,N8,      1275.00,                   261319.00,205
,893NHB29,N6,      5545.00,                   266310.00,48
,895AEL27,N9,      1020.00,                     1020.00,1
,897GS2030,GS,       111.25,                   178111.25,1601
,897MOFSL29,N4,      1034.00,                    19646.00,19
,898LTF29,N7,      1072.66,                   104170.00,97
,89IHFL29,N1,       971.50,                   856107.25,875
,8SMC30,N2,       501.00,                     5025.00,10
,901NHB34,N6,      6300.00,                    63000.00,10
,902SCL27Q,N1,       990.48,                    49524.00,50
,903SFL28,YI,      1039.00,                   129839.00,126
,905PFL26,N1,      1052.50,                    52625.00,50
,910TCAP28,NA,      1115.00,                   222235.00,200
,915AEL28,NC,      1018.77,                    25469.25,25
,915APSBC31,N0,    102810.98,                   205621.96,2
,915APSBC33,N0,    103800.00,                   311400.00,3
,915SCL26,NE,      1062.50,                    71393.67,67
,915SCL27,Z7,      1062.00,                   106200.00,100
,91MOFSL27,N2,      1016.50,                    30495.00,30
,91SFL27,ZI,      1049.90,                    52495.00,50
,920PFL28,N2,      1139.40,                     1139.40,1
,925AEL26,N1,      1064.52,                    73451.88,69
,925ISF28,N0,      9818.14,                  1010550.70,103
,925SCL26W,N1,      1000.00,                   202005.00,202
,92GS2030,GS,       113.20,                   272953.21,2407
,92SFIL28,ND,      1048.80,                   169632.96,162
,930AEL30,NF,      1040.80,                   445189.28,428
,930APMD35,N0,    106300.35,                   212601.35,2
,931SFL26,Z5,      1000.00,                   270000.00,270
,935LTF29,N5,      1124.98,                     2196.08,2
,935PFL33,N3,      1114.00,                     5570.00,5
,935TSI31,N0,    104444.00,                   832444.00,8
,935TSIIC33,N0,    105500.00,                   526310.00,5
,93MOFSL34,N6,      1069.50,                    51327.00,48
,943ECL28,NJ,       992.00,                    34986.00,35
,948SCL27D,N1,       940.00,                     1880.00,2
,94SFL28,YL,      1044.50,                   313300.00,300
,950ISF27C,N0,      9850.00,                    59723.12,6
,965AEL27,N4,      1088.00,                   163375.00,150
,965SCL30,ND,      1060.00,                     9540.00,9
,96IIFL28,N5,      1000.01,                   730180.55,729
,96IIFL28A,NF,      1002.62,                  1241543.20,1239
,970CAGL28,ND,      1032.00,                   127295.00,124
,971SCL29T,N1,       995.00,                    29850.00,30
,975ISF28,N0,     98000.00,                  1084620.99,11
,975SCL28,NT,      1001.46,                     4005.84,4
,985ECL28,NK,      1084.95,                   172769.50,160
,995SCL2035,NM,      1062.99,                   232579.41,219
,9IIFL28,Y0,       980.00,                     9800.40,10
,9IIFL28A,NT,      1020.50,                    20410.60,20
,9IIFL31,Y9,       998.50,                    38734.00,39
