,12-Aug-2026
The Nifty witnessed an intraday movement of about 207.35 points.The closing index was 0.15 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 130811.40
, Traded Quantity (in Lakhs), 50927.55
, Number of Trades, 38377483
, Total Market Capitalisation (Rs. Crores), 49206738.78

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,GODREJCP,EQ,      1025.00,       910.00,-11.22,2080.79
,BHARTIARTL,EQ,      1915.20,      1945.00,1.56,2077.28
,HINDCOPPER,EQ,       533.30,       547.70,2.70,2048.94
,HDFCBANK,EQ,       729.00,       729.00,0.00,1957.48
,SBIN,EQ,      1066.00,      1082.00,1.50,1907.72
,MCX,EQ,      2895.00,      2970.10,2.59,1816.73
,TCS,EQ,      2445.70,      2349.70,-3.93,1644.09
,TDPOWERSYS,EQ,      1275.60,      1480.10,16.03,1625.90
,MARKSANS,EQ,       278.95,       312.60,12.06,1486.59
,HAL,EQ,      4909.00,      4995.00,1.75,1438.93
,NATIONALUM,EQ,       388.00,       420.00,8.25,1432.76
,CUPID,EQ,       276.65,       289.87,4.78,1384.86
,BSE,EQ,      3605.00,      3527.00,-2.16,1380.20
,ICICIBANK,EQ,      1429.60,      1431.70,0.15,1169.32
,MANAPPURAM,EQ,       360.00,       352.60,-2.06,1129.45
,RELIANCE,EQ,      1323.90,      1329.00,0.39,1040.03
,IDEA,EQ,        12.89,        13.50,4.73,1028.22
,HINDALCO,EQ,      1049.10,      1078.50,2.80,948.44
,ARDEE,EQ,        53.00,        67.12,26.64,902.32
,LT,EQ,      4037.40,      4020.00,-0.43,891.33
,INFY,EQ,      1190.70,      1176.10,-1.23,883.53
,AXISBANK,EQ,      1229.80,      1230.00,0.02,883.26

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,HINDALCO,EQ,      1078.50,      1049.10,2.80
,BHARTIARTL,EQ,      1945.00,      1915.20,1.56
,SBIN,EQ,      1082.00,      1066.00,1.50
,JIOFIN,EQ,       256.05,       252.75,1.31
,ULTRACEMCO,EQ,     11891.00,     11780.00,0.94

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,TCS,EQ,      2349.70,      2445.70,-3.93
,MAXHEALTH,EQ,      1007.50,      1040.00,-3.13
,APOLLOHOSP,EQ,      8597.00,      8750.50,-1.75
,M&M,EQ,      3403.60,      3460.10,-1.63
,TATACONSUM,EQ,      1061.90,      1078.00,-1.49

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
