,09-Jul-2026
The Nifty witnessed an intraday movement of about 209.0 points.The closing index was 0.34 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 124498.75
, Traded Quantity (in Lakhs), 52705.58
, Number of Trades, 38450400
, Total Market Capitalisation (Rs. Crores), 47557244.66

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,Nifty500 MQVLv50,     30546.95,     30619.15,     30881.65,     30584.60,     30811.45,264.50
,Nifty500 Flexicap,      9627.00,      9657.00,      9750.90,      9642.20,      9713.95,86.95
,Nifty TMMQ 50,     42878.40,     43003.45,     43392.00,     43001.85,     43291.65,413.25
,Nifty FPI 150,      1536.70,      1539.50,      1552.85,      1539.30,      1545.40,8.70
,Nifty SME Emerge,     13828.90,     13838.70,     14006.75,     13837.60,     13995.30,166.40
,Nifty Internet,      1313.45,      1315.15,      1349.45,      1315.15,      1344.00,30.55
,Nifty Chemicals,     29147.40,     29201.40,     29453.70,     29160.90,     29345.75,198.35
,Nifty Waves,      1929.25,      1936.70,      1971.10,      1933.35,      1961.75,32.50
,Nifty InfraLog,     12061.85,     12095.20,     12228.75,     12095.20,     12181.80,119.95
,Nifty500 Health,     20900.85,     20910.70,     21307.05,     20889.95,     21112.40,211.55
,Nifty RailwaysPSU,      2795.70,      2800.10,      2820.55,      2797.40,      2806.60,10.90
,NiftyConglomerate,     14597.15,     14623.20,     14717.70,     14610.30,     14636.20,39.05
,Nifty MidSmall 50 50,     20206.85,     20269.00,     20548.20,     20267.65,     20508.90,302.05
,Nifty Cement,     14873.50,     14896.45,     15163.75,     14896.45,     15089.35,215.85
,Nifty Smallcap 500,     19956.35,     20016.55,     20333.75,     20016.30,     20284.65,328.30
,Nifty REITs Realty,      1913.90,      1920.40,      1946.50,      1918.15,      1940.60,26.70
,India VIX,14.6800,14.6800,14.6800,13.0675,13.3625,-1.3175

,ADVANCES,2610
,DECLINES,875
,UNCHANGED,100

,Total securities that have hit their price bands today,222

,TOP 25 Securities Today :
,SYMBOL,SERIES,PREV. CLOSE,CLOSE PRICE,%VAR,VALUE(Rs Crs)
,KALYANKJIL,EQ,       374.15,       443.00,18.40,5005.83
,HDFCBANK,EQ,       810.30,       817.55,0.89,3265.69
,CUPID,EQ,       196.98,       210.01,6.61,2181.58
,BHARTIARTL,EQ,      1888.10,      1931.10,2.28,2161.19
,LT,EQ,      3892.10,      3886.00,-0.16,2004.49
,ICICIBANK,EQ,      1380.60,      1380.70,0.01,1934.69
,RELIANCE,EQ,      1275.90,      1279.80,0.31,1885.02
,SWIGGY,EQ,       261.41,       280.95,7.47,1554.80
,ETERNAL,EQ,       286.70,       292.45,2.01,1467.81
,KAYNES,EQ,      3210.70,      3429.10,6.80,1205.71
,BAJFINANCE,EQ,      1010.40,      1003.80,-0.65,1175.94
,KOTAKBANK,EQ,       370.10,       377.15,1.90,1146.66
,ITDC,EQ,       723.40,       728.10,0.65,1131.24
,DIXON,EQ,     12934.00,     13477.00,4.20,1113.28
,PCJEWELLER,EQ,         9.62,         9.83,2.18,1099.73
,DRREDDY,EQ,      1349.00,      1269.50,-5.89,1088.86
,INFY,EQ,      1069.30,      1050.80,-1.73,947.55
,M&M,EQ,      3102.50,      3085.40,-0.55,906.95
,JINDRILL,EQ,       601.05,       620.75,3.28,882.00
,BSE,EQ,      3739.10,      3805.70,1.78,881.91
,LENSKART,EQ,       536.55,       545.95,1.75,862.36
,SUNPHARMA,EQ,      1888.20,      1938.70,2.67,860.47
,LODHA,EQ,      1115.10,      1192.15,6.91,819.02
,TITAN,EQ,      4586.40,      4555.80,-0.67,818.58
,VISL,EQ,        34.76,        33.03,-4.98,810.79

,Top Five Nifty 50 Gainers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,SUNPHARMA,EQ,      1938.70,      1888.20,2.67
,BHARTIARTL,EQ,      1931.10,      1888.10,2.28
,BAJAJFINSV,EQ,      1895.00,      1854.90,2.16
,INDIGO,EQ,      5229.50,      5124.00,2.06
,ETERNAL,EQ,       292.45,       286.70,2.01

,Top Five Nifty 50 Losers:
,SYMBOL,SERIES,CLOSE PRICE,PREV.CLOSE,%CHANGE
,DRREDDY,EQ,      1269.50,      1349.00,-5.89
,INFY,EQ,      1050.80,      1069.30,-1.73
,MARUTI,EQ,     13728.00,     13951.00,-1.60
,NTPC,EQ,       343.70,       348.70,-1.43
,ONGC,EQ,       243.65,       247.00,-1.36

,Securities Price Volume Data in Normal market
,SYMBOL,SERIES,CLOSE PRICE,TRADED VALUE,TRADED QUANTITY
,1003ISFL28,N4,      1019.20,                    20384.10,20
,1015ECL29,NR,      1018.69,                    31534.39,31
,1015SCL29B,N1,      1089.59,                    31598.11,29
,1015UCL27,NF,       999.00,                    84879.50,85
,1018GS2026,GS,       103.50,                  2021524.40,20255
,1025IIFL30,Y3,      1030.00,                  1030000.00,1000
,1025SCL34B,N1,      1025.00,                    72775.00,71
,1050ISFL28,N5,      1051.80,                    21056.00,20
,1050UCL28,NH,      1015.01,                   172551.00,170
,105IIFL29,N7,      1090.00,                    52320.00,48
,1065NFL27,NC,      1018.99,                     2037.98,2
,1075SCL33,YK,      1054.38,                   105438.90,100
,1075WCA28,N0,      9995.00,                     9995.00,1
,10CAGL27,N5,      1015.00,                    31565.00,31
,10IIFL28,N4,      1079.01,                   768958.02,712
,10IIFL28A,NE,      1029.00,                   123480.00,120
,10IIFL29,N6,      1013.00,                   223945.00,221
,10IIFLSF27,NB,       998.56,                   715660.87,727
,10MWL29,N0,     98500.00,                   291375.00,3
,1119NFL27,ND,      1012.56,                   215650.43,214
,118VCCL27B,N0,     99490.00,                    99490.00,1
,1225IFL27,N0,      7464.91,                    97378.92,13
,1225IFL28,N0,      7500.00,                     7500.00,1
,125VCCL31,N0,     96500.00,                  1447500.00,15
,12AFIL27,N0,      9943.97,                  1491595.50,150
,12AFIL27A,N0,      9978.33,                   449024.85,45
,182D081026,TB,        98.00,                     9800.00,100
,20MICRONS,EQ,       193.94,                 23418619.23,120012
,21STCENMGM,EQ,        31.35,                    21668.00,690
,360ONE,EQ,      1100.20,               1124785199.00,1022506
,364D150127,TB,        96.50,                    19300.00,200
,364D280527,TB,        94.85,                     9485.00,100
,3BBLACKBIO,EQ,      1167.70,                  5659737.90,4778
,3IINFOLTD,EQ,        18.24,                  8751986.67,479311
,3MINDIA,EQ,     34745.00,                225278220.00,6446
,3PLAND,EQ,        32.63,                   222683.52,7028
,5PAISA,EQ,       378.10,                 14854994.50,39439
,601GS2030,GS,        99.45,                    19890.00,200
,603GS2029,GS,       101.70,                    40680.00,400
,63MOONS,EQ,       672.65,                 60000988.40,89043
,664GS2035,GS,        97.69,                       97.69,1
,667GS2050,GS,        93.00,                   287901.00,3147
,668GS2040,GS,        97.98,                   338912.00,3460
,676GS2061,GS,        93.50,                  6550229.40,70319
,68GS2060,GS,        92.00,                    58961.42,644
,690GS2065,GS,        94.40,                   687426.50,7285
,694GS2036,GS,       103.00,                    20570.00,200
,695GS2061,GS,        93.09,                   104935.60,1127
,698GR2054,GS,        90.72,                   608867.50,6790
,699GS2051,GS,        97.88,                    39152.00,400
,702GS2027,GS,       101.00,                    20170.30,200
,704IRFC28,N6,      1076.00,                    11836.00,11
,706GS2028,GS,       102.70,                  1129700.00,11000
,709GS2054,GS,        99.90,                   288011.60,2884
,709GS2074,GS,        96.17,                  2159839.00,22567
,710GS2029,GS,       103.74,                  2425219.07,23444
,716GS2050,GS,       100.00,                   400010.01,4000
,717GS2028,GS,       102.00,                     3876.00,38
,717GS2030,GS,       102.99,                    59734.20,580
,718GS2037,GS,       105.95,                   879221.50,8333
,719GS2060,GS,        97.00,                    38800.00,400
,71GS2034,GS,       103.00,                   832180.00,8100
,720PFCL36,N6,      1021.00,                     1021.00,1
,724GS2055,GS,       101.26,                  1404592.77,13858
,725GS2063,GS,        98.14,                  7067726.88,72079
,726GS2032,GS,       105.50,                  1684300.00,16000
,726GS2033,GS,       105.25,                      105.25,1
,730PFCL41,NC,       991.99,                  1990895.87,2013
,733GS2026,GS,       101.24,                   222512.50,2200
,734GS2064,GS,        99.99,                   545640.98,5457
,735NHAI31,N9,      1094.50,                   164175.00,150
,736GS2052,GS,       101.75,                    30125.68,297
,737GS2028,GS,       104.50,                   101365.00,970
,738GS2027,GS,       101.52,                  7187422.96,70674
,738REC27TF,N2,      1069.00,                     5345.00,5
,73GS2053,GS,       100.15,                   209611.62,2100
,741GS2036,GS,       105.65,                   314355.70,3001
,743GS2076,GS,       103.20,                   122738.80,1190
,744AP33,SG,       100.00,                    50000.00,500
,746GS2073,GS,       101.49,                   945960.71,9320
,74GS2062,GS,       101.58,                    44550.90,437
,750GS2056,GS,       100.35,                   125688.15,1250
,753IRFC30,NJ,      1125.35,                  2366133.12,2102
,753NTPC30E,NC,      1130.00,                   226000.00,200
,754GS2036,GS,       106.48,                 18794880.23,176621
,760PFCL35,N3,      1195.20,                   169732.80,142
,764HUDCO31,N8,      1112.00,                    27800.00,25
,764IRFC31,NO,      1136.65,                   113665.00,100
,764NABAR31,N2,      1107.00,                    84132.00,76
,769HUDCO31,N9,      1127.01,                   175912.25,156
,769NHAI31,NE,      1143.00,                   235458.50,206
,76NHAI31,NA,      1104.00,                  3218961.90,2918
,771GS2066,GS,       104.99,                   602468.01,5738
,795GS2032,GS,       110.11,                    11011.00,100
,79IGT28,NF,       875.15,                    87515.00,100
,79NHIT35,N1,       310.00,                   509670.00,1644
,79NHIT40,N2,       315.99,                    58452.03,187
,79NHIT47,N3,       413.25,                   126995.85,307
,7PFCL31,N3,       994.16,                   177050.00,180
,805NMC32,N4,       129.00,                      645.00,5
,810IRFC27,N2,      1071.51,                   559300.30,522
,812REC27,NI,      1022.90,                  1086581.30,1065
,820IIFL27,N9,       995.00,                     1990.00,2
,824GS2027,GS,       105.00,                     3150.00,30
,82HUDCO27,N2,      1040.83,                  1147000.81,1102
,82IGT31,NJ,      1020.00,                    51000.00,50
,830NHAI27,N2,      1078.00,                   720001.75,668
,835SCL23B,YM,      1000.02,                   100002.00,100
