,23-Jul-2026
The Nifty witnessed an intraday movement of about 183.55 points.The closing index was 0.53 % down as compared to the previous closing index.

, Traded Value (Rs. In Crores), 111749.62
, Traded Quantity (in Lakhs), 42307.80
, Number of Trades, 35892377
, Total Market Capitalisation (Rs. Crores), 47572808.85

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,636GS2031,GS,       101.50,                  1083748.75,10675
,63MOONS,EQ,       704.00,                 75640959.60,107655
,645GS2029,GS,       100.45,                    10045.00,100
,648GS2035,GS,        99.00,                    19691.00,200
,664GS2035,GS,        97.46,                     9746.00,100
,667GS2050,GS,        93.00,                    28341.00,304
,668GS2040,GS,        98.25,                  2496004.65,25404
,675GS2029,GS,       100.00,                    10000.00,100
,676GS2061,GS,        92.47,                 13762352.97,149242
,679GS2034,GS,       101.00,                   201010.00,2000
,68GS2060,GS,        93.90,                      563.40,6
,690GS2065,GS,        93.18,                   750688.00,8040
,694GS2036,GS,       102.40,                    31539.20,308
,699GS2051,GS,        97.50,                       97.50,1
,702GS2031,GS,       102.80,                     5140.00,50
,709GS2054,GS,        99.40,                  2052413.72,20685
,709GS2074,GS,        95.01,                   987204.48,10410
,710GS2029,GS,       103.30,                  2086753.00,20200
,712TN34A,SG,        95.00,                    28500.00,300
,713MH37,SG,        93.00,                    18600.00,200
,718GS2033,GS,       105.60,                   432995.00,4100
,718GS2037,GS,       102.44,                  2343995.10,22815
,720PFCL36,N6,      1021.00,                     1021.00,1
,723GS2039,GS,       104.40,                   856080.00,8200
,724GS2055,GS,       100.80,                    20345.40,202
,725GS2063,GS,        97.23,                 23772998.60,244419
,726GS2032,GS,       106.20,                   257959.80,2429
,726GS2033,GS,       106.00,                   339199.80,3200
,727MH36,SG,        98.90,                     9890.00,100
,730PFCL41,NC,       985.00,                    44341.00,45
,733GS2026,GS,       101.45,                    50725.00,500
,734GS2064,GS,        99.39,                  3841364.07,38717
,735NHAI31,N9,      1097.50,                   100970.00,92
,736GS2052,GS,       101.40,                     7619.00,75
,737GS2028,GS,       105.00,                      105.00,1
,738GS2027,GS,       101.69,                  5591485.33,55089
,73GS2053,GS,       100.40,                   582329.70,5820
,740IIFCL33,N1,      1145.20,                   229040.00,200
,741GS2036,GS,       104.11,                  7691098.50,73950
,743GS2076,GS,        98.70,                  5022230.56,50766
,746GS2073,GS,       101.70,                   413119.89,4111
,747PN43,SG,        96.00,                     9600.00,100
,74GS2062,GS,       101.50,                    10863.42,107
,750IRFC35,NK,      1207.00,                  1060576.60,880
,751HUDCO28,N5,      1059.00,                   116490.00,110
,753IRFC30,NJ,      1127.76,                   200766.03,178
,753NTPC30E,NC,      1123.23,                    87611.94,78
,754GS2036,GS,       106.30,                 41007821.64,385793
,760PFCL35,N3,      1202.53,                     1202.53,1
