,13-Jul-2026
The Nifty witnessed an intraday movement of about 259.6 points.The closing index was 0.02 % up as compared to the previous closing index.

, Traded Value (Rs. In Crores), 121684.26
, Traded Quantity (in Lakhs), 46056.55
, Number of Trades, 37482180
, Total Market Capitalisation (Rs. Crores), 48162578.52

,INDEX,PREVIOUS CLOSE,OPEN,HIGH,LOW,CLOSE,GAIN/LOSS
,777MN38,SG,        98.50,                     9850.00,100
,79NHIT35,N1,       307.05,                   223719.50,728
,79NHIT40,N2,       308.66,                    23150.00,75
,79NHIT47,N3,       413.83,                   200517.07,486
,7PFCL31,N3,       994.00,                    29780.10,30
,805NMC34,N6,       129.00,                     1290.00,10
,810IRFC27,N2,      1075.00,                    96750.00,90
,812REC27,NI,      1017.11,                   153136.39,150
,81TCHF28,N8,      1015.00,                     1015.00,1
,820IIFL27,N9,       990.00,                    74426.35,75
,82HUDCO27,N2,      1043.50,                  1325245.94,1270
,82IGT31,NJ,      1029.00,                   512676.50,501
,830NHAI27,N2,      1079.62,                   508383.95,471
,830PFCL27,N5,      1075.97,                   561662.00,522
,837IIFL28,Y4,       988.50,                    29582.00,30
,842IIFL26,NL,       995.00,                    99500.00,100
,848AEL29,NJ,      1005.00,                    13050.00,13
,84TCHF28,NA,      1075.00,                   126500.00,120
,850HMDA32,N0,    101881.37,                  1935746.03,19
,860AEL28,NH,      1024.12,                    12289.44,12
,862AEL31,NM,      1004.00,                    15071.00,15
,862REC33,NA,      1236.00,                   123600.00,100
,865IHFL27,N1,       990.00,                    16830.00,17
,865IIFL28,NS,       991.00,                    30751.00,31
,865IIFL31,Y6,       989.00,                    49460.90,50
,865IRFC29,NA,      1101.82,                   649496.95,590
,865SCL27,N4,       987.89,                   570370.00,580
,865TCAPS27,N8,      1082.80,                     1082.80,1
,871REC28,N9,      1114.00,                  1015824.00,911
,873NTPC28,N5,      1124.26,                  1412962.24,1257
,875AEL29,NK,      1039.00,                    20780.00,20
,875IIFL26,NM,      1055.86,                   115083.21,109
,875NHAI29,N6,      1105.90,                  2041661.37,1844
,876HUDCO28,ND,      1142.41,                   719946.83,630
,883GS2041,GS,       110.00,                      550.00,5
,885AEL28,NB,      1024.92,                     1024.92,1
,885SCL26,N9,      1057.50,                    17962.80,17
,888ECL28,N1,       972.00,                   778422.50,800
,888IRFC29,NE,      1110.00,                   952040.45,860
,888REC29,NF,      1150.00,                   115000.00,100
,888SCL25E,N4,       910.00,                      910.00,1
,889SCFL27,YC,       990.00,                    14850.00,15
,890AEL31,NN,      1041.74,                   490837.05,471
,890SFIL23A,NZ,       440.00,                   136400.00,310
,891IIFCL34,N4,      1245.46,                  1278435.00,1025
,891NTPC33,N6,      1279.00,                    88285.65,69
,892PFCL33,N8,      1275.00,                  1529500.00,1200
,893NHB29,N6,      5545.00,                    11090.00,2
,895AEL27,N9,      1050.00,                    62736.69,61
,897GS2030,GS,       109.97,                   792979.30,7333
,897MOFSL29,N4,      1033.25,                    66502.50,65
,898LTF29,N7,      1068.00,                    12892.10,12
,89IHFL29,N1,       974.00,                    97400.00,100
,901NHB34,N6,      6285.00,                   315650.00,50
,902SCL28,N1,       990.00,                  1040735.00,1050
,903SFL28,YI,      1039.00,                    93510.00,90
,905LTF27,NF,      1029.53,                  2182794.40,2124
,905PFL26,N1,      1052.50,                    10530.00,10
,905SC24B,Z9,       988.00,                     9880.00,10
,910TCAP28,NA,      1108.60,                   734319.04,661
,915AEL28,NC,      1021.95,                   147422.50,144
,915APSBC27,N0,    101600.00,                   202502.01,2
,915APSBC30,N0,    102350.00,                   204700.00,2
,915SCL26,NE,      1066.00,                   106600.00,100
,91D030926,TB,        98.95,                    69275.00,700
,91D081026,TB,        98.50,                   275430.00,2800
,91D160726,TB,        99.85,                     9985.00,100
,91D170926,TB,        98.70,                    69108.00,700
,91D200826,TB,        99.05,                   188239.00,1900
,91D240926,TB,        98.61,                    39444.00,400
,91D280826,TB,        99.11,                   109026.00,1100
,91MOFSL27,N2,      1016.00,                   137732.50,135
,925ECL28,N2,       991.01,                    79280.80,80
,925ISF28,N0,      9746.50,                   602026.47,62
,925SCL26F,N1,       990.00,                     6930.00,7
,92GS2030,GS,       114.97,                   421172.25,3685
,92SFIL28,ND,      1038.20,                    11420.20,11
,930APMD29,N0,    103100.00,                  2062000.00,20
,930APMD30,N0,    104652.12,                  3348867.84,32
,930APMD31,N0,    104900.00,                   104900.00,1
,932AEL27,N3,      1025.00,                   122500.00,120
,935LTF29,N5,      1090.00,                   436000.00,400
,935MOFSL29,N5,      1040.00,                    52000.00,50
,93MOFSL34,N6,      1040.00,                     4291.00,4
,943ECL28,NJ,      1001.15,                    81026.45,81
,945SCL29,N0,    100096.85,                   200193.70,2
,948SCL27D,N1,      1010.00,                     5050.00,5
,94SFL28,YL,      1043.46,                  1565437.65,1502
,950ISF27C,N0,     10000.00,                   150000.00,15
